# freq   SSP(yyz)   PPP(zzz)
1550 2.931082852e-05 0.001722143443
1551 2.958550563e-05 0.001755561958
1552 2.986113488e-05 0.001789965407
1553 3.013753795e-05 0.001825392982
1554 3.041452042e-05 0.001861885844
1555 3.069187066e-05 0.00189948725
1556 3.096935853e-05 0.001938242681
1557 3.124673407e-05 0.001978199978
1558 3.152372613e-05 0.002019409495
1559 3.180004082e-05 0.002061924256
1560 3.207535995e-05 0.002105800128
1561 3.234933932e-05 0.00215109601
1562 3.262160697e-05 0.002197874025
1563 3.289176124e-05 0.002246199742
1564 3.315936879e-05 0.002296142406
1565 3.342396252e-05 0.002347775186
1566 3.368503934e-05 0.002401175448
1567 3.394205787e-05 0.002456425048
1568 3.419443604e-05 0.002513610648
1569 3.444154859e-05 0.002572824057
1570 3.468272449e-05 0.002634162608
1571 3.491724431e-05 0.002697729557
1572 3.514433753e-05 0.002763634525
1573 3.536317986e-05 0.002831993972
1574 3.557289055e-05 0.00290293172
1575 3.577252983e-05 0.002976579517
1576 3.596109638e-05 0.003053077652
1577 3.613752509e-05 0.003132575633
1578 3.630068512e-05 0.003215232923
1579 3.644937837e-05 0.003301219743
1580 3.658233847e-05 0.00339071796
1581 3.669823067e-05 0.003483922051
1582 3.679565262e-05 0.003581040172
1583 3.687313645e-05 0.003682295324
1584 3.692915265e-05 0.003787926643
1585 3.696211585e-05 0.00389819082
1586 3.697039345e-05 0.004013363665
1587 3.695231753e-05 0.004133741841
1588 3.690620098e-05 0.004259644777
1589 3.683035891e-05 0.004391416795
1590 3.672313672e-05 0.004529429461
1591 3.658294631e-05 0.004674084203
1592 3.640831257e-05 0.004825815223
1593 3.619793269e-05 0.004985092742
1594 3.595075134e-05 0.005152426619
1595 3.566605569e-05 0.005328370395
1596 3.534359515e-05 0.005513525821
1597 3.49837319e-05 0.005708547929
1598 3.458762997e-05 0.005914150722
1599 3.415749239e-05 0.006131113573
1600 3.369685854e-05 0.006360288416
1601 3.321097706e-05 0.006602607858
1602 3.270727355e-05 0.006859094318
1603 3.219593763e-05 0.007130870355
1604 3.169066038e-05 0.007419170333
1605 3.120956196e-05 0.00772535362
1606 3.077635999e-05 0.008050919515
1607 3.042184353e-05 0.008397524148
1608 3.018573614e-05 0.00876699959
1609 3.011905509e-05 0.009161375459
1610 3.028710534e-05 0.009582903303
1611 3.077328723e-05 0.01003408404
1612 3.168395003e-05 0.01051769871
1613 3.315459255e-05 0.01103684283
1614 3.535780234e-05 0.01159496422
1615 3.851344245e-05 0.01219590455
1616 4.290174688e-05 0.01284394371
1617 4.888018188e-05 0.01354384643
1618 5.690517997e-05 0.01430090886
1619 6.756016632e-05 0.01512100217
1620 8.159167879e-05 0.0160106078
1621 9.99558301e-05 0.01697683609
1622 0.0001238778469 0.01802741554
1623 0.0001549278784 0.01917063409
1624 0.0001951165497 0.02041520469
1625 0.0002470135624 0.0217700168
1626 0.0003138915281 0.02324372196
1627 0.0003998943781 0.02484408746
1628 0.0005102240125 0.02657704363
1629 0.0006513290493 0.02844535436
1630 0.0008310647288 0.03044687726
1631 0.001058774113 0.03257246736
1632 0.001345222453 0.03480373516
1633 0.001702309069 0.03711107838
1634 0.002142496407 0.03945258549
1635 0.002677935455 0.04177440313
1636 0.003319301944 0.04401285507
1637 0.004074336568 0.04609816229
1638 0.004946000613 0.04795959953
1639 0.00593016674 0.04953277398
1640 0.007013125126 0.05077070862
1641 0.008169926505 0.05165954795
1642 0.009365144873 0.0522357922
1643 0.0105571519 0.05259729832
1644 0.01170526555 0.05289971679
1645 0.01277728349 0.05333583787
1646 0.01375448437 0.05410363798
1647 0.01463253242 0.05537311165
1648 0.01541869357 0.05725978523
1649 0.01612701842 0.05980740617
1650 0.01677332105 0.06297834544
1651 0.01737134709 0.06664985897
1652 0.01793095658 0.07061696038
1653 0.01845858194 0.07460629641
1654 0.01895958482 0.07830711819
1655 0.01944139523 0.08142175671
1656 0.01991567088 0.08372770118
1657 0.02039763757 0.08513116674
1658 0.02090167547 0.08568802149
1659 0.0214338789 0.08557901961
1660 0.02198383572 0.08504705876
1661 0.02251846816 0.08432031301
1662 0.02298049718 0.08354734851
1663 0.02329340323 0.08276183484
1664 0.02337361309 0.08188365434
1665 0.02314845728 0.08075407997
1666 0.02257526525 0.07919402019
1667 0.02165459947 0.07706611082
1668 0.02043171429 0.07431864761
1669 0.01898540524 0.07099707481
1670 0.0174093413 0.06722418717
1671 0.01579354036 0.06316324373
1672 0.0142116884 0.05898108389
1673 0.01271592807 0.05482227315
1674 0.01133755154 0.05079692459
1675 0.0100909059 0.04697929366
1676 0.008978220109 0.04341255817
1677 0.007993994528 0.04011592817
1678 0.007128409208 0.03709170877
1679 0.006369702638 0.03433121774
1680 0.005705693625 0.03181926979
1681 0.00512467301 0.02953734328
1682 0.004615868841 0.02746569165
1683 0.004169641249 0.02558467495
1684 0.003777516545 0.02387554599
1685 0.003432132659 0.02232087086
1686 0.003127141162 0.02090471354
1687 0.002857092896 0.01961267429
1688 0.00261732256 0.01843184177
1689 0.002403840295 0.01735069797
1690 0.002213233955 0.01635900084
1691 0.002042583233 0.01544765992
1692 0.001889385443 0.01460861374
1693 0.001751492065 0.01383471433
1694 0.001627054869 0.01311962105
1695 0.001514480381 0.01245770479
1696 0.00141239149 0.01184396253
1697 0.001319595132 0.01127394177
1698 0.001235055079 0.01074367396
1699 0.001157869035 0.01024961629
1700 0.001087249318 0.00978860058
