# freq   SSP(yyz)   PPP(zzz)
1550 7.592956919e-05 0.0001392871096
1551 7.734490192e-05 0.0001417376547
1552 7.87992242e-05 0.0001442516904
1553 8.029393774e-05 0.0001468313487
1554 8.183050526e-05 0.0001494788471
1555 8.341045355e-05 0.0001521964927
1556 8.503537669e-05 0.0001549866859
1557 8.670693938e-05 0.0001578519244
1558 8.842688053e-05 0.0001607948082
1559 9.019701701e-05 0.0001638180435
1560 9.201924755e-05 0.0001669244478
1561 9.389555693e-05 0.0001701169545
1562 9.582802034e-05 0.0001733986185
1563 9.781880798e-05 0.0001767726212
1564 9.987018992e-05 0.000180242276
1565 0.0001019845412 0.0001838110344
1566 0.000104164347 0.0001874824916
1567 0.0001064122088 0.0001912603929
1568 0.0001087308497 0.00019514864
1569 0.0001111231207 0.0001991512977
1570 0.0001135920078 0.0002032726003
1571 0.0001161406381 0.000207516959
1572 0.0001187722874 0.0002118889687
1573 0.0001214903875 0.0002163934153
1574 0.0001242985342 0.0002210352832
1575 0.0001272004954 0.0002258197626
1576 0.0001302002194 0.0002307522572
1577 0.0001333018442 0.0002358383915
1578 0.0001365097066 0.0002410840185
1579 0.0001398283517 0.0002464952269
1580 0.000143262543 0.000252078349
1581 0.0001468172729 0.0002578399669
1582 0.0001504977733 0.0002637869202
1583 0.0001543095265 0.0002699263119
1584 0.0001582582773 0.0002762655149
1585 0.0001623500447 0.0002828121775
1586 0.0001665911342 0.0002895742285
1587 0.0001709881507 0.000296559882
1588 0.0001755480128 0.0003037776414
1589 0.0001802779664 0.0003112363029
1590 0.0001851856005 0.0003189449595
1591 0.0001902788643 0.0003269130041
1592 0.0001955660855 0.0003351501336
1593 0.0002010559919 0.000343666355
1594 0.0002067577363 0.0003524719929
1595 0.0002126809266 0.0003615777027
1596 0.000218835663 0.0003709944896
1597 0.0002252325851 0.0003807337392
1598 0.0002318829331 0.000390807263
1599 0.0002387986286 0.0004012273676
1600 0.0002459923828 0.0004120069563
1601 0.0002534778425 0.0004231596782
1602 0.0002612697898 0.0004347001438
1603 0.0002693844153 0.0004466442344
1604 0.0002778396951 0.0004590095426
1605 0.0002866559108 0.0004718159962
1606 0.0002958563694 0.0004850867372
1607 0.0003054684026 0.0004988493566
1608 0.0003155247547 0.0005131376232
1609 0.0003260655134 0.0005279939008
1610 0.0003371408014 0.0005434725219
1611 0.0003488145338 0.0005596444951
1612 0.0003611696714 0.0005766040712
1613 0.0003743155803 0.0005944779036
1614 0.0003883983589 0.000613437835
1615 0.0004036153583 0.000633718757
1616 0.0004202356309 0.0006556435743
1617 0.0004386287742 0.0006796581176
1618 0.0004593056646 0.0007063799893
1619 0.0004829760171 0.0007366668789
1620 0.0005106297022 0.0007717120053
1621 0.0005436514553 0.0008131771247
1622 0.0005839821513 0.000863377076
1623 0.000634344216 0.0009255339837
1624 0.0006985536424 0.001004123456
1625 0.0007819453829 0.0011053379
1626 0.0008919398547 0.001237690133
1627 0.001038770247 0.00141276735
1628 0.001236362664 0.001646109816
1629 0.00150329656 0.001958112949
1630 0.001863647919 0.002374714156
1631 0.002347311558 0.002927413253
1632 0.002989121365 0.003651912549
1633 0.003825832238 0.00458446841
1634 0.004890036974 0.00575518517
1635 0.006200744256 0.007178319936
1636 0.00775191852 0.008841381353
1637 0.009502451133 0.01069687296
1638 0.01137249924 0.01266149214
1639 0.01325021349 0.01462588666
1640 0.0150090996 0.01647373012
1641 0.01653133095 0.01810421341
1642 0.01772906345 0.01944997846
1643 0.01855612239 0.02048431253
1644 0.01900647146 0.02121618627
1645 0.01910195358 0.02167713331
1646 0.01887668165 0.02190715222
1647 0.01836604232 0.02194580945
1648 0.01760416055 0.02183021139
1649 0.0166278318 0.02159665165
1650 0.01548139392 0.02128086053
1651 0.01421777753 0.02091390225
1652 0.01289466129 0.02051492715
1653 0.01156800985 0.02008502736
1654 0.01028610945 0.01960653173
1655 0.009085922464 0.01904956246
1656 0.007991912959 0.01838407532
1657 0.007016660885 0.01759264198
1658 0.006162582949 0.01667853717
1659 0.005424315766 0.0156659872
1660 0.004791392477 0.01459342954
1661 0.004250799904 0.01350364606
1662 0.003789043453 0.01243495871
1663 0.003393526718 0.01141590501
1664 0.00305326487 0.01046370099
1665 0.002759086069 0.009585525687
1666 0.002503511829 0.008781308681
1667 0.002280483597 0.008046847673
1668 0.002085057779 0.007376409293
1669 0.001913142916 0.006764374684
1670 0.001761307302 0.006205917289
1671 0.001626651333 0.005697008118
1672 0.001506722846 0.005234130939
1673 0.001399454245 0.004813991223
1674 0.001303108534 0.004433343399
1675 0.001216229561 0.004088942248
1676 0.001137596262 0.003777573548
1677 0.001066182022 0.003496116056
1678 0.001001119884 0.003241602896
1679 0.0009416736577 0.003011267315
1680 0.0008872144118 0.00280256924
1681 0.0008372015568 0.002613204887
1682 0.0007911677028 0.002441103688
1683 0.0007487065278 0.002284416859
1684 0.0007094630188 0.002141501125
1685 0.0006731255736 0.002010900192
1686 0.0006394195598 0.001891325714
1687 0.0006081020213 0.00178163883
1688 0.0005789572922 0.001680832907
1689 0.0005517933364 0.00158801777
1690 0.0005264386703 0.001502405555
1691 0.0005027397591 0.00142329813
1692 0.0004805588012 0.001350076017
1693 0.0004597718322 0.001282188673
1694 0.0004402670953 0.00121914601
1695 0.0004219436336 0.001160510996
1696 0.0004047100707 0.001105893213
1697 0.0003884835492 0.001054943258
1698 0.0003731888045 0.001007347863
1699 0.0003587573542 0.0009628256476
1700 0.0003451267856 0.0009211234232
