# freq   SSP(yyz)   PPP(zzz)
1550 0.0001165844358 0.0001763398421
1551 0.000118964638 0.000179499563
1552 0.0001214177656 0.0001827427266
1553 0.0001239467969 0.0001860721959
1554 0.0001265548624 0.0001894909519
1555 0.0001292452536 0.0001930020994
1556 0.0001320214333 0.0001966088722
1557 0.0001348870459 0.0002003146395
1558 0.0001378459292 0.0002041229122
1559 0.0001409021263 0.0002080373493
1560 0.0001440598992 0.0002120617653
1561 0.0001473237425 0.0002162001367
1562 0.0001506983988 0.0002204566102
1563 0.0001541888752 0.0002248355104
1564 0.0001578004606 0.0002293413481
1565 0.0001615387452 0.0002339788288
1566 0.0001654096403 0.000238752862
1567 0.0001694194011 0.0002436685703
1568 0.0001735746498 0.0002487312992
1569 0.0001778824022 0.0002539466276
1570 0.0001823500948 0.0002593203778
1571 0.0001869856154 0.0002648586269
1572 0.0001917973359 0.0002705677176
1573 0.0001967941473 0.0002764542704
1574 0.0002019854983 0.0002825251952
1575 0.0002073814374 0.0002887877039
1576 0.0002129926575 0.0002952493231
1577 0.0002188305461 0.0003019179067
1578 0.0002249072384 0.0003088016494
1579 0.0002312356762 0.0003159091
1580 0.0002378296716 0.0003232491751
1581 0.0002447039768 0.0003308311722
1582 0.0002518743608 0.000338664784
1583 0.0002593576921 0.0003467601118
1584 0.0002671720312 0.0003551276788
1585 0.0002753367303 0.0003637784437
1586 0.0002838725438 0.0003727238141
1587 0.00029280175 0.0003819756588
1588 0.0003021482844 0.0003915463216
1589 0.0003119378878 0.0004014486332
1590 0.0003221982693 0.0004116959246
1591 0.0003329592872 0.0004223020404
1592 0.0003442531497 0.0004332813531
1593 0.0003561146385 0.0004446487802
1594 0.0003685813574 0.0004564198038
1595 0.0003816940121 0.0004686104963
1596 0.0003954967219 0.0004812375538
1597 0.0004100373733 0.000494318343
1598 0.000425368018 0.000507870966
1599 0.0004415453265 0.0005219143516
1600 0.0004586311057 0.0005364683855
1601 0.0004766928941 0.0005515540954
1602 0.0004958046507 0.0005671939131
1603 0.0005160475583 0.0005834120451
1604 0.0005375109684 0.0006002349967
1605 0.0005602935237 0.0006176923087
1606 0.0005845045046 0.0006358175913
1607 0.0006102654645 0.000654649974
1608 0.0006377122388 0.000674236132
1609 0.0006669974451 0.0006946331179
1610 0.0006982936375 0.0007159123159
1611 0.0007317973402 0.0007381649601
1612 0.0007677342749 0.0007615098385
1613 0.0008063662284 0.000786104051
1614 0.0008480001911 0.0008121580437
1615 0.0008930006667 0.0008399566337
1616 0.0009418064407 0.0008698884367
1617 0.0009949536596 0.0009024870846
1618 0.001053107881 0.0009384889799
1619 0.001117108918 0.0009789142153
1620 0.001188033967 0.001025179843
1621 0.00126728681 0.001079258085
1622 0.001356724096 0.001143896427
1623 0.001458833853 0.001222921793
1624 0.001576986524 0.001321656525
1625 0.00171578427 0.001447478219
1626 0.001881538256 0.001610554817
1627 0.002082901717 0.001824773715
1628 0.002331670128 0.002108845994
1629 0.002643712787 0.002487484309
1630 0.003039898642 0.002992400291
1631 0.003546695513 0.003662626999
1632 0.004195845378 0.004543368738
1633 0.005022204975 0.005682342686
1634 0.00605868541 0.007122696601
1635 0.007327595804 0.008892472227
1636 0.008828986387 0.01099243887
1637 0.01052876077 0.01338637034
1638 0.01235142345 0.01599886736
1639 0.01418264584 0.01872393888
1640 0.01588419621 0.02144289191
1641 0.01731883101 0.02404532943
1642 0.01837779138 0.02644540767
1643 0.01900125182 0.02858797946
1644 0.01918423331 0.03044433884
1645 0.01896682512 0.03200232099
1646 0.01841475734 0.03325784519
1647 0.01759983847 0.03421304052
1648 0.0165875355 0.03488067716
1649 0.01543335949 0.03528914422
1650 0.01418494761 0.03548072556
1651 0.01288538916 0.03549997575
1652 0.01157499888 0.03537591789
1653 0.01029113878 0.03510670398
1654 0.009066969963 0.03465526234
1655 0.007929959508 0.03395976795
1656 0.006900484605 0.03295596907
1657 0.005990736519 0.03160249937
1658 0.005204311946 0.02989847958
1659 0.004536905318 0.02788669247
1660 0.003978135339 0.02564324259
1661 0.003514023405 0.02326068754
1662 0.003129414294 0.02083248484
1663 0.002809804202 0.01844306707
1664 0.002542400644 0.01616346403
1665 0.002316526479 0.01404992135
1666 0.00212359663 0.01214305583
1667 0.001956879546 0.0104667635
1668 0.001811184844 0.009027759045
1669 0.001682551325 0.00781702809
1670 0.001567967254 0.006813533752
1671 0.001465134806 0.005989251907
1672 0.001372281779 0.00531406808
1673 0.001288018306 0.004759439115
1674 0.001211232414 0.004300474255
1675 0.00114101628 0.003916674549
1676 0.001076614986 0.003591799597
1677 0.001017390951 0.00331329909
1678 0.0009627988898 0.003071610811
1679 0.0009123677899 0.002859491238
1680 0.0008656875619 0.002671449091
1681 0.0008223988748 0.002503297134
1682 0.0007821852133 0.002351811676
1683 0.0007447665352 0.002214480215
1684 0.0007098941148 0.002089317076
1685 0.0006773462923 0.001974729675
1686 0.0006469249275 0.001869421671
1687 0.0006184524144 0.001772322685
1688 0.0005917691493 0.001682537004
1689 0.0005667313682 0.001599305862
1690 0.0005432092901 0.001521979415
1691 0.0005210855154 0.001449995694
1692 0.0005002536374 0.001382864593
1693 0.0004806170354 0.001320155524
1694 0.0004620878199 0.001261487782
1695 0.0004445859101 0.001206522906
1696 0.0004280382224 0.00115495856
1697 0.000412377957 0.001106523555
1698 0.0003975439664 0.001060973757
1699 0.0003834801979 0.00101808869
1700 0.0003701351982 0.0009776686748
