# freq   SSP(yyz)   PPP(zzz)
1550 2.166795385e-05 0.0002888274319
1551 2.237056498e-05 0.0002943282089
1552 2.310506477e-05 0.0002999872216
1553 2.387330361e-05 0.000305810575
1554 2.46772625e-05 0.0003118046696
1555 2.551906394e-05 0.0003179762191
1556 2.640098381e-05 0.0003243322685
1557 2.732546447e-05 0.0003308802144
1558 2.829512905e-05 0.0003376278252
1559 2.93127973e-05 0.0003445832644
1560 3.038150284e-05 0.0003517551144
1561 3.150451238e-05 0.0003591524025
1562 3.268534676e-05 0.0003667846287
1563 3.392780424e-05 0.0003746617951
1564 3.523598625e-05 0.0003827944384
1565 3.661432592e-05 0.0003911936638
1566 3.806761962e-05 0.0003998711823
1567 3.960106206e-05 0.0004088393498
1568 4.122028521e-05 0.0004181112108
1569 4.293140168e-05 0.0004277005433
1570 4.474105295e-05 0.0004376219096
1571 4.665646331e-05 0.0004478907089
1572 4.868550002e-05 0.000458523236
1573 5.083674069e-05 0.0004695367431
1574 5.311954877e-05 0.000480949508
1575 5.554415826e-05 0.000492780907
1576 5.812176899e-05 0.0005050514944
1577 6.086465385e-05 0.0005177830881
1578 6.378627974e-05 0.0005309988637
1579 6.690144428e-05 0.000544723455
1580 7.022643037e-05 0.0005589830652
1581 7.377918163e-05 0.0005738055862
1582 7.757950156e-05 0.0005892207298
1583 8.164928011e-05 0.0006052601701
1584 8.601275224e-05 0.0006219576997
1585 9.069679304e-05 0.0006393493999
1586 9.573125583e-05 0.000657473827
1587 0.0001011493598 0.0006763722171
1588 0.000106988136 0.0006960887103
1589 0.0001132889406 0.000716670598
1590 0.0001200980483 0.0007381685941
1591 0.0001274673388 0.0007606371353
1592 0.0001354550933 0.0007841347124
1593 0.0001441269209 0.0008087242379
1594 0.000153556839 0.0008344734535
1595 0.0001638285356 0.0008614553846
1596 0.0001750368499 0.000889748847
1597 0.0001872895114 0.0009194390154
1598 0.0002007091895 0.0009506180624
1599 0.0002154359161 0.0009833858801
1600 0.0002316299562 0.001017850899
1601 0.0002494752204 0.001054131023
1602 0.000269183333 0.0010923547
1603 0.0002909984958 0.001132662168
1604 0.0003152033218 0.001175206892
1605 0.0003421258532 0.00122015727
1606 0.0003721480285 0.001267698641
1607 0.0004057159307 0.001318035709
1608 0.0004433522253 0.001371395472
1609 0.0004856713002 0.00142803082
1610 0.0005333977438 0.00148822502
1611 0.0005873889505 0.001552297351
1612 0.0006486628373 0.001620610319
1613 0.0007184318816 0.001693578985
1614 0.0007981449685 0.001771683198
1615 0.0008895388539 0.001855483837
1616 0.0009947013963 0.001945644614
1617 0.001116149064 0.002042961665
1618 0.001256921508 0.002148404065
1619 0.001420696067 0.002263169727
1620 0.001611924744 0.002388762972
1621 0.001835994927 0.00252710256
1622 0.00209941233 0.002680672272
1623 0.002409998958 0.002852730269
1624 0.002777088484 0.003047598078
1625 0.003211683468 0.003271054111
1626 0.003726509395 0.003530857314
1627 0.004335855478 0.003837418109
1628 0.005055028948 0.004204605067
1629 0.005899173137 0.004650608193
1630 0.006881133177 0.005198646962
1631 0.008008055617 0.005877088015
1632 0.009276589263 0.006718227355
1633 0.01066706006 0.007754687761
1634 0.01213790493 0.009012344005
1635 0.01362276393 0.01049935488
1636 0.01503322121 0.01219264132
1637 0.01626916451 0.01402578417
1638 0.01723559827 0.01588447853
1639 0.0178608192 0.01761531607
1640 0.01810903723 0.01904963809
1641 0.01798273839 0.02003773085
1642 0.01751506129 0.02048285726
1643 0.01675679897 0.02036284491
1644 0.01576398456 0.01973103677
1645 0.01459040637 0.01869715795
1646 0.01328622465 0.0173972542
1647 0.01190069052 0.01596492762
1648 0.01048515234 0.01451242956
1649 0.009092944639 0.01312350967
1650 0.007775182337 0.01185491449
1651 0.006574371175 0.01074197353
1652 0.00551909602 0.009804821444
1653 0.004622110516 0.009053593314
1654 0.003882027414 0.008492183777
1655 0.003287197278 0.008120671812
1656 0.002820025172 0.007936594817
1657 0.002460538914 0.007935214007
1658 0.002188773321 0.008108861387
1659 0.001986049181 0.008445413285
1660 0.001835449533 0.008925958186
1661 0.001721842721 0.009521945942
1662 0.001631776124 0.01019260403
1663 0.00155350251 0.01088405773
1664 0.001477286792 0.01153194667
1665 0.001395957307 0.01206871676
1666 0.001305453833 0.012434812
1667 0.001205008888 0.01259041275
1668 0.001096706351 0.01252304402
1669 0.0009844682399 0.01224783894
1670 0.0008728154775 0.01180080335
1671 0.0007658180453 0.0112285125
1672 0.0006664829491 0.01057831672
1673 0.0005765904736 0.009891619122
1674 0.0004968371392 0.009200740508
1675 0.0004271150143 0.008528555982
1676 0.0003668028249 0.007889709953
1677 0.0003150056813 0.007292425358
1678 0.0002707258527 0.006740304929
1679 0.0002329711492 0.006233847023
1680 0.0002008159479 0.005771602638
1681 0.0001734300538 0.00535100173
1682 0.000150087544 0.004968913741
1683 0.0001301641927 0.00462201074
1684 0.0001131290836 0.004306991525
1685 9.853383169e-05 0.004020711531
1686 8.60013727e-05 0.003760251017
1687 7.521535329e-05 0.003522944069
1688 6.59105948e-05 0.00330638362
1689 5.786478733e-05 0.003108412504
1690 5.089139781e-05 0.002927106962
1691 4.483369267e-05 0.002760756663
1692 3.955974198e-05 0.002607843696
1693 3.4958266e-05 0.002467021993
1694 3.093519298e-05 0.002337097971
1695 2.74108108e-05 0.00221701278
1696 2.43174113e-05 0.002105826304
1697 2.159734123e-05 0.002002702899
1698 1.920138809e-05 0.001906898779
1699 1.708744156e-05 0.001817750925
1700 1.521938141e-05 0.001734667359
