# freq   SSP(yyz)   PPP(zzz)
1550 0.0003427073328 6.091274619e-05
1551 0.0003496228015 6.230565659e-05
1552 0.0003567482628 6.374716685e-05
1553 0.0003640922421 6.523956952e-05
1554 0.0003716636982 6.67852939e-05
1555 0.0003794720503 6.838691592e-05
1556 0.000387527206 7.004716883e-05
1557 0.0003958395919 7.176895485e-05
1558 0.0004044201862 7.355535785e-05
1559 0.0004132805538 7.540965708e-05
1560 0.0004224328842 7.73353422e-05
1561 0.0004318900316 7.933612959e-05
1562 0.0004416655586 8.141598025e-05
1563 0.0004517737834 8.357911924e-05
1564 0.0004622298298 8.583005702e-05
1565 0.0004730496822 8.817361279e-05
1566 0.000484250244 9.061494009e-05
1567 0.0004958494011 9.315955486e-05
1568 0.0005078660906 9.581336629e-05
1569 0.0005203203748 9.858271079e-05
1570 0.0005332335216 0.0001014743893
1571 0.0005466280912 0.0001044957085
1572 0.0005605280305 0.0001076545265
1573 0.0005749587753 0.0001109593028
1574 0.0005899473613 0.0001144191544
1575 0.0006055225448 0.0001180439173
1576 0.0006217149342 0.0001218442151
1577 0.0006385571325 0.0001258315352
1578 0.0006560838941 0.0001300183139
1579 0.0006743322938 0.0001344180308
1580 0.0006933419138 0.000139045315
1581 0.000713155046 0.0001439160626
1582 0.000733816915 0.0001490475701
1583 0.0007553759214 0.0001544586829
1584 0.0007778839102 0.0001601699624
1585 0.0008013964636 0.0001662038748
1586 0.0008259732252 0.0001725850036
1587 0.0008516782555 0.00017934029
1588 0.0008785804249 0.0001864993056
1589 0.0009067538475 0.0001940945607
1590 0.000936278361 0.0002021618566
1591 0.0009672400588 0.0002107406852
1592 0.00099973188 0.0002198746866
1593 0.001033854266 0.0002296121721
1594 0.001069715895 0.0002400067235
1595 0.001107434492 0.0002511178829
1596 0.001147137755 0.0002630119454
1597 0.001188964372 0.0002757628757
1598 0.001233065184 0.0002894533676
1599 0.001279604488 0.0003041760723
1600 0.001328761519 0.0003200350268
1601 0.001380732136 0.0003371473162
1602 0.001435730748 0.0003556450161
1603 0.001493992528 0.000375677464
1604 0.001555775971 0.0003974139237
1605 0.001621365876 0.0004210467151
1606 0.001691076828 0.0004467949006
1607 0.001765257324 0.0004749086315
1608 0.001844294682 0.0005056742835
1609 0.001928620961 0.0005394205298
1610 0.002018720161 0.000576525529
1611 0.00211513709 0.0006174254352
1612 0.002218488431 0.000662624465
1613 0.002329476717 0.0007127067882
1614 0.002448908237 0.0007683505281
1615 0.002577716269 0.000830344161
1616 0.002716991649 0.0008996055723
1617 0.002868023478 0.0009772039309
1618 0.003032354005 0.001064384334
1619 0.00321185337 0.001162594773
1620 0.003408822338 0.001273514265
1621 0.003626134469 0.001399079764
1622 0.003867433718 0.001541507465
1623 0.00413740941 0.001703300912
1624 0.004442177739 0.001887233324
1625 0.004789806523 0.002096284227
1626 0.005191025295 0.002333500167
1627 0.005660159716 0.002601736169
1628 0.006216305429 0.002903220709
1629 0.006884689954 0.003238878318
1630 0.00769802907 0.003607354163
1631 0.008697429475 0.004003738124
1632 0.009932011049 0.00441811418
1633 0.0114560016 0.004834285967
1634 0.01332186692 0.005229315189
1635 0.01556857962 0.005574697875
1636 0.01820590485 0.005839805785
1637 0.02119847038 0.005997398543
1638 0.02445600176 0.006029754136
1639 0.02783614235 0.005933078342
1640 0.03116236653 0.005718240346
1641 0.03425290708 0.00540754949
1642 0.03695078186 0.005029111066
1643 0.03914339454 0.004611059712
1644 0.04076458386 0.004177441364
1645 0.04178116002 0.003746370455
1646 0.04217486979 0.00333009152
1647 0.04193301934 0.002936094266
1648 0.04105426607 0.002568469319
1649 0.03956480402 0.002229050113
1650 0.03753257632 0.001918296705
1651 0.03506875393 0.001636107949
1652 0.03231455484 0.00138270687
1653 0.02942002853 0.001159516304
1654 0.02652381075 0.0009697183226
1655 0.0237394737 0.0008181412164
1656 0.02114937928 0.0007103128387
1657 0.01880429498 0.0006508924526
1658 0.0167267343 0.0006420276546
1659 0.01491654817 0.0006822235809
1660 0.01335757998 0.0007660062789
1661 0.01202418883 0.0008842604407
1662 0.01088662339 0.001024944817
1663 0.009914750724 0.001174019073
1664 0.0090802467 0.001316651875
1665 0.008357722157 0.001438840616
1666 0.007725286646 0.001529332561
1667 0.007164840942 0.001581349282
1668 0.006662140082 0.001593438648
1669 0.00620655478 0.001569059687
1670 0.005790519777 0.001515092411
1671 0.005408786953 0.001439916909
1672 0.005057666935 0.001351734543
1673 0.004734406185 0.00125750178
1674 0.004436758545 0.001162499338
1675 0.004162735689 0.001070357716
1676 0.003910486324 0.000983321712
1677 0.003678252104 0.0009025881808
1678 0.003464361293 0.0008286224253
1679 0.003267236407 0.0007614141979
1680 0.003085403677 0.0007006669799
1681 0.002917499333 0.0006459292036
1682 0.002762271548 0.0005966805552
1683 0.002618578505 0.0005523859363
1684 0.002485383635 0.0005125272825
1685 0.002361749037 0.0004766208088
1686 0.002246827955 0.0004442250024
1687 0.002139856904 0.0004149429608
1688 0.002040147892 0.0003884214352
1689 0.00194708099 0.0003643480904
1690 0.001860097394 0.0003424479194
1691 0.001778693062 0.0003224793824
1692 0.001702412937 0.0003042305964
1693 0.001630845741 0.000287515755
1694 0.001563619322 0.0002721718624
1695 0.0015003965 0.0002580558115
1696 0.001440871366 0.0002450418031
1697 0.001384766001 0.0002330190873
1698 0.001331827566 0.0002218899969
1699 0.00128182571 0.0002115682431
1700 0.00123455028 0.0002019774414
