# freq   SSP(yyz)   PPP(zzz)
1550 0.0004528259598 0.0009060199353
1551 0.0004612831761 0.0009234896154
1552 0.0004699783166 0.0009414691092
1553 0.0004789203365 0.0009599784375
1554 0.0004881186133 0.0009790386133
1555 0.0004975829705 0.0009986717013
1556 0.0005073237039 0.001018900882
1557 0.0005173516081 0.001039750518
1558 0.0005276780057 0.001061246232
1559 0.0005383147788 0.00108341498
1560 0.0005492744015 0.001106285139
1561 0.0005605699759 0.001129886596
1562 0.0005722152697 0.001154250848
1563 0.000584224757 0.001179411104
1564 0.0005966136616 0.001205402399
1565 0.0006093980039 0.001232261716
1566 0.0006225946506 0.001260028119
1567 0.0006362213684 0.001288742892
1568 0.0006502968819 0.001318449693
1569 0.000664840935 0.00134919472
1570 0.0006798743581 0.001381026893
1571 0.0006954191392 0.001413998041
1572 0.0007114985011 0.001448163121
1573 0.000728136985 0.001483580442
1574 0.0007453605395 0.001520311911
1575 0.0007631966176 0.001558423308
1576 0.0007816742815 0.001597984578
1577 0.0008008243149 0.001639070149
1578 0.0008206793457 0.00168175928
1579 0.000841273978 0.001726136449
1580 0.0008626449354 0.001772291759
1581 0.0008848312166 0.001820321402
1582 0.0009078742643 0.001870328153
1583 0.000931818148 0.001922421918
1584 0.0009567097641 0.001976720334
1585 0.0009825990529 0.00203334943
1586 0.001009539235 0.002092444349
1587 0.00103758707 0.002154150152
1588 0.00106680314 0.002218622697
1589 0.001097252156 0.002286029612
1590 0.001129003298 0.002356551373
1591 0.001162130586 0.002430382493
1592 0.001196713291 0.002507732844
1593 0.00123283638 0.00258882912
1594 0.001270591015 0.002673916465
1595 0.001310075103 0.002763260283
1596 0.001351393903 0.002857148251
1597 0.001394660704 0.002955892565
1598 0.001439997578 0.003059832443
1599 0.001487536229 0.003169336925
1600 0.001537418942 0.003284807994
1601 0.001589799657 0.003406684073
1602 0.001644845191 0.003535443925
1603 0.001702736631 0.003671611028
1604 0.001763670941 0.003815758451
1605 0.001827862824 0.003968514307
1606 0.001895546902 0.004130567832
1607 0.001966980298 0.004302676138
1608 0.002042445713 0.004485671702
1609 0.002122255155 0.004680470607
1610 0.002206754501 0.004888081561
1611 0.002296329161 0.005109615628
1612 0.002391411193 0.005346296594
1613 0.002492488389 0.005599471705
1614 0.002600115992 0.005870622401
1615 0.002714932049 0.006161374357
1616 0.002837677733 0.006473505766
1617 0.00296922457 0.006808952177
1618 0.003110611247 0.007169805365
1619 0.003263093793 0.00755830239
1620 0.003428214393 0.007976799272
1621 0.003607896137 0.008427721154
1622 0.003804573562 0.008913477565
1623 0.004021372047 0.009436327162
1624 0.004262352431 0.009998171626
1625 0.00453283981 0.01060025425
1626 0.004839854773 0.01124273794
1627 0.005192656615 0.01192414603
1628 0.005603382273 0.0126406781
1629 0.006087707488 0.0133854816
1630 0.006665348757 0.01414809281
1631 0.007360050251 0.01491448227
1632 0.008198470556 0.01566844071
1633 0.009207186 0.01639532003
1634 0.01040707569 0.017089128
1635 0.01180498272 0.01776322236
1636 0.01338400237 0.01846299586
1637 0.01509574357 0.01927628089
1638 0.01685928652 0.02033517595
1639 0.01857075222 0.02180369481
1640 0.02012380589 0.02385006678
1641 0.02143637154 0.02660919288
1642 0.02247494714 0.03014640241
1643 0.02326746734 0.03443515051
1644 0.02389945395 0.03935727622
1645 0.02449475001 0.04472628796
1646 0.0251878617 0.05032586632
1647 0.02609653517 0.05595118722
1648 0.02730057157 0.06144035684
1649 0.02882882569 0.06668574757
1650 0.03065352598 0.07162023032
1651 0.03269031425 0.07618202102
1652 0.03480336053 0.08027208714
1653 0.03681678874 0.0837245185
1654 0.03853496006 0.08630839344
1655 0.03977270774 0.08776851256
1656 0.04039133178 0.08789477694
1657 0.04032956586 0.08659325656
1658 0.03961658079 0.08392701559
1659 0.03836030823 0.08010813219
1660 0.03671579677 0.07544702726
1661 0.03484672886 0.07028406522
1662 0.03289342481 0.06493009033
1663 0.03095469397 0.05963074247
1664 0.02908423961 0.05455553079
1665 0.02729827916 0.04980454709
1666 0.02558949148 0.04542403156
1667 0.0239421261 0.04142382379
1668 0.02234377006 0.03779241944
1669 0.02079116476 0.03450776855
1670 0.01929017646 0.03154378318
1671 0.01785217535 0.02887360238
1672 0.0164896051 0.02647094793
1673 0.01521264072 0.02431062208
1674 0.01402754738 0.02236873347
1675 0.01293646488 0.02062287068
1676 0.01193803151 0.01905225463
1677 0.01102832567 0.0176378457
1678 0.01020179698 0.01636238597
1679 0.009452034026 0.01521037549
1680 0.008772329888 0.01416799471
1681 0.008156063193 0.01322299003
1682 0.007596933384 0.01236453876
1683 0.007089090168 0.01158310649
1684 0.006627190988 0.0108703061
1685 0.006206412223 0.01021876401
1686 0.005822432406 0.009621997222
1687 0.005471399879 0.009074302196
1688 0.005149892991 0.008570656082
1689 0.004854877922 0.008106629664
1690 0.004583667156 0.007678311205
1691 0.00433388032 0.007282240132
1692 0.004103408237 0.006915349469
1693 0.003890380497 0.006574915957
1694 0.003693136561 0.006258516877
1695 0.003510200228 0.005963992681
1696 0.003340257186 0.005689414644
1697 0.003182135357 0.005433056836
1698 0.003034787728 0.005193371825
1699 0.002897277369 0.004968969576
1700 0.002768764368 0.0047585991
