# freq   SSP(yyz)   PPP(zzz)
1550 3.712293194e-05 0.0001193255194
1551 3.801729194e-05 0.0001217510507
1552 3.894354361e-05 0.0001242518247
1553 3.99031911e-05 0.0001268310042
1554 4.089782682e-05 0.0001294919206
1555 4.192913767e-05 0.0001322380849
1556 4.299891176e-05 0.0001350731995
1557 4.410904566e-05 0.0001380011707
1558 4.52615523e-05 0.0001410261227
1559 4.645856952e-05 0.0001441524123
1560 4.770236933e-05 0.0001473846446
1561 4.899536801e-05 0.0001507276904
1562 5.034013706e-05 0.0001541867052
1563 5.173941518e-05 0.0001577671485
1564 5.319612125e-05 0.0001614748069
1565 5.471336852e-05 0.0001653158167
1566 5.629448015e-05 0.0001692966904
1567 5.79430061e-05 0.0001734243448
1568 5.966274169e-05 0.0001777061308
1569 6.145774789e-05 0.0001821498676
1570 6.333237359e-05 0.0001867638782
1571 6.529128002e-05 0.0001915570291
1572 6.733946762e-05 0.0001965387738
1573 6.948230553e-05 0.0002017191998
1574 7.172556419e-05 0.0002071090803
1575 7.407545121e-05 0.0002127199312
1576 7.653865095e-05 0.0002185640734
1577 7.912236842e-05 0.0002246547007
1578 8.183437769e-05 0.0002310059559
1579 8.468307576e-05 0.0002376330132
1580 8.767754216e-05 0.00024455217
1581 9.082760538e-05 0.0002517809481
1582 9.41439167e-05 0.0002593382051
1583 9.763803254e-05 0.0002672442589
1584 0.0001013225065 0.0002755210245
1585 0.0001052109919 0.0002841921672
1586 0.0001093183575 0.000293283272
1587 0.0001136608161 0.0003028220328
1588 0.0001182560701 0.0003128384639
1589 0.0001231234748 0.0003233651354
1590 0.0001282842226 0.0003344374379
1591 0.0001337615514 0.000346093878
1592 0.0001395809796 0.0003583764114
1593 0.0001457705737 0.000371330817
1594 0.0001523612512 0.0003850071186
1595 0.000159387126 0.000399460061
1596 0.0001668859018 0.0004147496485
1597 0.0001748993221 0.0004309417554
1598 0.0001834736847 0.0004481088183
1599 0.000192660433 0.0004663306238
1600 0.0002025168353 0.0004856952061
1601 0.0002131067674 0.0005062998714
1602 0.0002245016169 0.0005282523689
1603 0.0002367813296 0.0005516722327
1604 0.0002500356234 0.0005766923218
1605 0.0002643653989 0.0006034605901
1606 0.0002798843842 0.0006321421244
1607 0.0002967210538 0.0006629214943
1608 0.0003150208755 0.0006960054661
1609 0.0003349489437 0.000731626139
1610 0.0003566930737 0.0007700445739
1611 0.0003804674426 0.000811554994
1612 0.0004065168812 0.0008564896456
1613 0.0004351219385 0.0009052244222
1614 0.000466604864 0.0009581853592
1615 0.0005013366751 0.001015856117
1616 0.0005397455043 0.001078786566
1617 0.0005823264444 0.001147602573
1618 0.0006296531285 0.00122301706
1619 0.0006823912931 0.001305842326
1620 0.0007413145503 0.001397003491
1621 0.0008073225395 0.001497552716
1622 0.0008814614852 0.001608683466
1623 0.0009649469157 0.001731743491
1624 0.00105918781 0.001868244271
1625 0.001165810599 0.002019863218
1626 0.001286680083 0.002188432754
1627 0.001423912131 0.002375907144
1628 0.001579869677 0.002584293401
1629 0.001757128583 0.002815526344
1630 0.001958392981 0.003071259951
1631 0.002186330633 0.003352538252
1632 0.002443288362 0.003659301181
1633 0.002730838013 0.003989678994
1634 0.003049100671 0.004339042624
1635 0.003395812751 0.004698823221
1636 0.003765153041 0.005055216828
1637 0.004146474111 0.005388075721
1638 0.00452329577 0.005670554155
1639 0.004873187547 0.005870329203
1640 0.005169330269 0.005953208133
1641 0.005384313738 0.00588932533
1642 0.005495882123 0.005660828971
1643 0.005493118582 0.005268535138
1644 0.005380781422 0.004734630831
1645 0.005179959758 0.004099856842
1646 0.004924767038 0.003416001199
1647 0.004656344901 0.002736359224
