# freq   SSP(yyz)   PPP(zzz)
1550 4.699094668e-05 0.0005051509915
1551 4.748220401e-05 0.0005152099753
1552 4.797682653e-05 0.0005255744833
1553 4.84745762e-05 0.0005362570946
1554 4.897518897e-05 0.0005472710461
1555 4.947837265e-05 0.0005586302747
1556 4.998380471e-05 0.0005703494619
1557 5.049112983e-05 0.0005824440827
1558 5.09999574e-05 0.0005949304575
1559 5.150985869e-05 0.000607825809
1560 5.202036396e-05 0.0006211483224
1561 5.253095929e-05 0.0006349172113
1562 5.304108326e-05 0.0006491527885
1563 5.355012332e-05 0.0006638765429
1564 5.405741203e-05 0.0006791112223
1565 5.456222305e-05 0.0006948809234
1566 5.506376685e-05 0.0007112111897
1567 5.556118623e-05 0.000728129117
1568 5.605355161e-05 0.000745663469
1569 5.65398561e-05 0.0007638448021
1570 5.701901036e-05 0.0007827056021
1571 5.748983729e-05 0.0008022804328
1572 5.795106658e-05 0.0008226060981
1573 5.84013292e-05 0.0008437218195
1574 5.883915186e-05 0.0008656694295
1575 5.926295151e-05 0.000888493584
1576 5.967103013e-05 0.000912241995
1577 6.006156978e-05 0.0009369656854
1578 6.043262828e-05 0.00096271927
1579 6.078213569e-05 0.0009895612635
1580 6.110789191e-05 0.001017554421
1581 6.140756591e-05 0.001046766111
1582 6.167869698e-05 0.001077268732
1583 6.19186988e-05 0.001109140168
1584 6.212486708e-05 0.001142464296
1585 6.22943918e-05 0.001177331548
1586 6.242437553e-05 0.001213839535
1587 6.251185923e-05 0.001252093742
1588 6.255385784e-05 0.001292208297
1589 6.254740819e-05 0.001334306837
1590 6.248963249e-05 0.001378523469
1591 6.237782153e-05 0.001425003843
1592 6.220954289e-05 0.001473906365
1593 6.19827807e-05 0.001525403541
1594 6.169611507e-05 0.001579683504
1595 6.134895206e-05 0.001636951719
1596 6.094181708e-05 0.001697432912
1597 6.047672901e-05 0.001761373239
1598 5.995767622e-05 0.001829042744
1599 5.939122221e-05 0.001900738136
1600 5.878727581e-05 0.001976785928
1601 5.8160071e-05 0.002057546003
1602 5.752941416e-05 0.00214341565
1603 5.692227331e-05 0.002234834149
1604 5.637480575e-05 0.00233228797
1605 5.593494882e-05 0.00243631667
1606 5.566573628e-05 0.002547519575
1607 5.564955172e-05 0.002666563344
1608 5.599359561e-05 0.002794190492
1609 5.683692842e-05 0.002931228971
1610 5.835956585e-05 0.003078602872
1611 6.079425312e-05 0.003237344264
1612 6.444174517e-05 0.003408606141
1613 6.969068465e-05 0.003593676307
1614 7.704352029e-05 0.003793991858
1615 8.715036994e-05 0.004011153615
1616 0.0001008533371 0.004246939381
1617 0.0001192445704 0.004503314208
1618 0.0001437423492 0.004782434742
1619 0.0001761907025 0.005086643101
1620 0.0002189895117 0.005418443319
1621 0.0002752636068 0.005780449894
1622 0.0003490807583 0.006175292941
1623 0.0004457290778 0.006605457634
1624 0.0005720629208 0.0070730265
1625 0.0007369206339 0.007579282363
1626 0.0009516034534 0.008124118618
1627 0.001230376271 0.008705197104
1628 0.001590899178 0.009316802023
1629 0.002054414403 0.009948380513
1630 0.002645393206 0.01058286682
1631 0.003390210182 0.01119509418
1632 0.004314325653 0.01175092502
1633 0.005437564459 0.01220811827
1634 0.006767585261 0.01252017914
1635 0.008292661841 0.01264407932
1636 0.009976190386 0.01255136128
1637 0.01175601795 0.01223986297
1638 0.01355061801 0.01174132631
1639 0.01527111565 0.01112038101
1640 0.01683488303 0.01046364794
1641 0.01817547356 0.009862310974
1642 0.01924598263 0.009394407431
1643 0.02001676758 0.009112619716
1644 0.02047120092 0.009040356747
1645 0.020603447 0.009175434971
1646 0.02042042011 0.009498336337
1647 0.01994711628 0.009981424367
1648 0.01923175208 0.01059625085
1649 0.01834620314 0.01131736149
1650 0.01737919713 0.01212227404
1651 0.01642373691 0.01298849252
1652 0.01556350865 0.01388950163
1653 0.01486317219 0.01479232421
1654 0.01436474176 0.01565895977
1655 0.01408911353 0.01645257505
1656 0.01404012665 0.01714687999
1657 0.01420859831 0.01773470414
1658 0.01457473564 0.01823107338
1659 0.01510841279 0.01866813116
1660 0.01576769591 0.01908304788
1661 0.01649673503 0.01950314692
1662 0.01722480948 0.01993326761
1663 0.01786876197 0.0203493434
1664 0.01834074968 0.02070050127
1665 0.01856151169 0.02091998217
1666 0.01847625078 0.02094242667
1667 0.01806736795 0.02072203821
1668 0.01735823671 0.02024487492
1669 0.0164059853 0.01953083941
1670 0.01528656323 0.01862587446
1671 0.01407838092 0.01758904225
1672 0.01284989345 0.01648001781
1673 0.01165327984 0.01535048442
1674 0.01052345652 0.01424017056
1675 0.009480363524 0.01317648226
1676 0.00853254499 0.01217617281
1677 0.00768072602 0.01124776289
1678 0.006920771573 0.01039392622
1679 0.00624587104 0.009613482888
1680 0.005648023021 0.008902909849
1681 0.00511897486 0.008257410397
1682 0.004650773792 0.007671631313
1683 0.004236058567 0.007140119907
1684 0.003868186621 0.006657599018
1685 0.003541262386 0.006219119663
1686 0.003250109844 0.005820134366
1687 0.002990216582 0.005456520865
1688 0.002757665895 0.005124576135
1689 0.00254906661 0.004820993716
1690 0.002361485884 0.004542832651
1691 0.002192387618 0.004287483162
1692 0.002039577507 0.004052632136
1693 0.00190115486 0.003836230169
1694 0.001775470837 0.003636461064
1695 0.001661092532 0.003451714175
1696 0.001556772229 0.003280559666
1697 0.001461421166 0.003121726587
1698 0.001374087189 0.002974083565
1699 0.001293935727 0.002836621867
1700 0.0012202336 0.002708440596
